policy,environment_seed,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,raw_episode_reward,sample_action_fraction,samples_delivered,samples_requested,channel_blocks
Always Sleep,3016,0.0,1.0,0.1958400000000021,27.86800081186195,0.9875899999999997,144.5,274.0,288.0,0.0,0.7222222222222222,0.0,-328.49999999999807,0.0,0.0,0.0,0.0
Always Sleep,3017,0.0,1.0,0.1958400000000021,27.5129058183247,0.9875899999999997,144.5,274.0,288.0,0.0,0.7569444444444444,0.0,-290.99999999999915,0.0,0.0,0.0,0.0
Always Sleep,3018,0.0,1.0,0.1958400000000021,27.62835490570601,0.9875899999999997,144.5,274.0,288.0,0.0,0.7395833333333334,0.0,-322.49999999999824,0.0,0.0,0.0,0.0
Always Sleep,3019,0.0,1.0,0.1958400000000021,27.7691952184056,0.9875899999999997,144.5,274.0,288.0,0.0,0.7430555555555556,0.0,-290.99999999999847,0.0,0.0,0.0,0.0
Always Sleep,3020,0.0,1.0,0.1958400000000021,27.88644548435911,0.9875899999999997,144.5,274.0,288.0,0.0,0.6909722222222222,0.0,-343.4999999999974,0.0,0.0,0.0,0.0
Always Sleep,3021,0.0,1.0,0.1958400000000021,27.356435250194345,0.9875899999999997,144.5,274.0,288.0,0.0,0.6527777777777778,0.0,-395.9999999999981,0.0,0.0,0.0,0.0
Always Sleep,3022,0.0,1.0,0.1958400000000021,27.392636233701687,0.9875899999999997,144.5,274.0,288.0,0.0,0.8020833333333334,0.0,-241.49999999999864,0.0,0.0,0.0,0.0
Always Sleep,3023,0.0,1.0,0.1958400000000021,27.617549127455494,0.9875899999999997,144.5,274.0,288.0,0.0,0.5972222222222222,0.0,-440.9999999999979,0.0,0.0,0.0,0.0
Always Sleep,3024,0.0,1.0,0.1958400000000021,27.71187623849027,0.9875899999999997,144.5,274.0,288.0,0.0,0.5798611111111112,0.0,-485.99999999999835,0.0,0.0,0.0,0.0
Always Sleep,3025,0.0,1.0,0.1958400000000021,27.62663751191855,0.9875899999999997,144.5,274.0,288.0,0.0,0.6597222222222222,0.0,-403.49999999999807,0.0,0.0,0.0,0.0
Always Sleep,3026,0.0,1.0,0.1958400000000021,27.844778964859096,0.9875899999999997,144.5,274.0,288.0,0.0,0.7534722222222222,0.0,-265.4999999999988,0.0,0.0,0.0,0.0
Always Sleep,3027,0.0,1.0,0.1958400000000021,27.499076027649426,0.9875899999999997,144.5,274.0,288.0,0.0,0.6875,0.0,-349.49999999999795,0.0,0.0,0.0,0.0
Always Sleep,3028,0.0,1.0,0.1958400000000021,27.63507648640927,0.9875899999999997,144.5,274.0,288.0,0.0,0.65625,0.0,-394.49999999999744,0.0,0.0,0.0,0.0
Always Sleep,3029,0.0,1.0,0.1958400000000021,27.497347482787532,0.9875899999999997,144.5,274.0,288.0,0.0,0.5555555555555556,0.0,-496.4999999999977,0.0,0.0,0.0,0.0
Always Sleep,3030,0.0,1.0,0.1958400000000021,27.869642024952892,0.9875899999999997,144.5,274.0,288.0,0.0,0.6805555555555556,0.0,-356.99999999999784,0.0,0.0,0.0,0.0
Battery + Entropy,3001,0.5707547169811321,0.4292452830188679,10.395840000000021,27.62894994555471,0.271393145849049,5.363715277777778,18.0,35.0,42.0,0.953125,0.5440005896226415,139.75400000000005,0.20052083333333334,204.0,231.0,27.0
Battery + Entropy,3002,0.5734463276836158,0.4265536723163842,13.795840000000057,27.861430036513966,0.08119742920489229,5.1640625,20.450000000000045,54.0,64.0,0.9149305555555556,0.5246635671688638,233.345,0.2847222222222222,272.0,328.0,56.0
Battery + Entropy,3003,0.5864978902953587,0.4135021097046413,11.395840000000007,27.548637494574557,0.12294922055808041,4.747395833333333,17.0,31.0,51.0,0.9473379629629631,0.5556117166744805,161.37833333333327,0.22135416666666666,224.0,255.0,31.0
Battery + Entropy,3004,0.65,0.35,11.245839999999966,27.924650112487644,0.1647471182595358,4.990451388888889,17.0,36.0,44.0,0.9600694444444444,0.6240451388888889,183.85599999999994,0.21614583333333334,221.0,249.0,28.0
Battery + Entropy,3005,0.5970149253731343,0.4029850746268657,10.795839999999986,28.08026909765794,0.07137763033060468,5.266493055555555,17.0,32.0,41.0,0.9629629629629629,0.5749032614704256,148.23533333333322,0.2092013888888889,212.0,241.0,29.0
Battery + Entropy,3006,0.6835443037974683,0.31645569620253167,10.295840000000004,27.970602109231812,0.3535916296973209,6.247395833333333,25.0,43.0,45.0,0.9704861111111112,0.663370253164557,157.73500000000004,0.20052083333333334,202.0,231.0,29.0
