policy,training_seed,environment_seed,scenario,regime,raw_episode_reward,event_recall,missed_event_rate,total_energy_consumption,harvested_energy,final_battery,mean_aoi,p95_aoi,max_aoi,redundant_sampling,network_coverage,network_utility,samples_delivered,samples_requested,sample_rejections,channel_blocks,sleep_actions,sample_actions,sample_action_fraction
Extended QMIX Replica Mean,103.0,4017,volatile,coordinated,163.82333333333318,0.5517241379310345,0.4482758620689655,12.595840000000024,27.751035911917704,0.009491200157440587,5.741319444444445,22.450000000000045,44.0,59.0,0.9108796296296295,0.5025542784163474,248,295,0,47,857,295,0.2560763888888889
Extended QMIX Replica Mean,103.0,4018,volatile,coordinated,170.39999999999995,0.6368159203980099,0.36318407960199006,12.495840000000078,27.65247589117337,0.186960421907599,4.072048611111111,14.0,23.0,55.0,0.9748263888888888,0.6207849640685461,246,287,0,41,865,287,0.24913194444444445
Extended QMIX Replica Mean,103.0,4019,volatile,coordinated,149.63200000000015,0.6205128205128205,0.37948717948717947,11.09583999999999,27.700629043753718,0.12593987743952223,5.776909722222222,22.0,52.0,55.0,0.9557291666666666,0.5930422008547008,218,245,0,27,907,245,0.2126736111111111
Extended QMIX Replica Mean,103.0,4020,volatile,coordinated,99.79900000000002,0.6666666666666666,0.33333333333333337,9.645839999999984,27.73632850234253,0.3382683733565472,4.967881944444445,16.0,27.0,38.0,0.9930555555555556,0.662037037037037,189,215,0,26,937,215,0.18663194444444445
Extended QMIX Replica Mean,103.0,4021,volatile,coordinated,121.63366666666667,0.5869565217391305,0.4130434782608695,11.095839999999972,27.287373113363994,0.0165413142373096,5.529513888888889,18.450000000000045,42.0,45.0,0.9554398148148149,0.5608016304347827,218,247,0,29,905,247,0.2144097222222222
Extended QMIX Replica Mean,103.0,4022,volatile,coordinated,129.07599999999994,0.6510067114093959,0.3489932885906041,10.345839999999967,27.391169269712847,0.2722307021668693,4.879340277777778,16.0,29.0,41.0,0.9904513888888888,0.6447905014914243,203,241,0,38,911,241,0.2092013888888889
Extended QMIX Replica Mean,103.0,4023,volatile,coordinated,144.15866666666668,0.5691056910569106,0.43089430894308944,12.245840000000006,27.94331304583656,0.01850357861618171,4.686631944444445,17.0,31.0,61.0,0.937210648148148,0.5333719135802468,241,279,0,38,873,279,0.2421875
Extended QMIX Replica Mean,103.0,4024,volatile,coordinated,182.40499999999997,0.575,0.42500000000000004,13.545840000000053,28.058922447637293,0.011405551733324519,3.7239583333333335,12.0,24.0,66.0,0.9348958333333334,0.5375651041666667,267,321,0,54,831,321,0.2786458333333333
Extended QMIX Replica Mean,103.0,4025,volatile,coordinated,109.49599999999997,0.6258503401360545,0.37414965986394555,10.695839999999958,27.925294870483416,0.16355708615051448,5.230034722222222,18.0,41.0,49.0,0.9739583333333334,0.6095521541950114,210,240,0,30,912,240,0.20833333333333334
Extended QMIX Replica Mean,103.0,4026,volatile,coordinated,131.3849999999999,0.6033519553072626,0.3966480446927374,10.645839999999943,27.87612599124531,0.15248196254950808,4.487847222222222,13.450000000000045,24.0,44.0,0.9817708333333334,0.5923533519553074,209,247,0,38,905,247,0.2144097222222222
